 ,occurred_at,action,user_type
12406,2014-07-08 09:30,email_open,3
12406,2014-07-15 09:30,sent_weekly_digest,3
12406,2014-07-22 09:30,sent_weekly_digest,3
12406,2014-07-29 09:30,sent_weekly_digest,3
12406,2014-08-05 09:30,sent_weekly_digest,3
12406,2014-08-12 09:30,sent_weekly_digest,3
12406,2014-08-19 09:30,sent_weekly_digest,3
12406,2014-08-19 09:30,email_open,3
12406,2014-08-26 09:30,sent_weekly_digest,3
12407,2014-05-20 09:30,sent_weekly_digest,3
12407,2014-05-20 09:30,email_open,3
12407,2014-05-20 09:30,email_clickthrough,3
12407,2014-05-27 09:30,sent_weekly_digest,3
12407,2014-06-03 09:30,sent_weekly_digest,3
12407,2014-06-10 09:30,sent_weekly_digest,3
12407,2014-06-17 09:30,sent_weekly_digest,3
12407,2014-06-24 09:30,sent_weekly_digest,3
12407,2014-07-01 09:30,sent_weekly_digest,3
12407,2014-07-08 09:30,sent_weekly_digest,3
12407,2014-07-15 09:30,sent_weekly_digest,3
12407,2014-07-22 09:30,sent_weekly_digest,3
12407,2014-07-29 09:30,sent_weekly_digest,3
12407,2014-08-05 09:30,sent_weekly_digest,3
12407,2014-08-12 09:30,sent_weekly_digest,3
12407,2014-08-19 09:30,sent_weekly_digest,3
12407,2014-08-26 09:30,sent_weekly_digest,3
12408,2014-05-20 09:30,sent_weekly_digest,2
12408,2014-05-27 09:30,sent_weekly_digest,2
12408,2014-06-03 09:30,sent_weekly_digest,2
12408,2014-06-03 09:30,email_open,2
12408,2014-06-03 09:31,email_clickthrough,2
12408,2014-06-10 09:30,sent_weekly_digest,2
12408,2014-06-17 09:30,sent_weekly_digest,2
12408,2014-06-24 09:30,sent_weekly_digest,2
12408,2014-06-24 09:30,email_open,2
12408,2014-07-01 09:30,sent_weekly_digest,2
12408,2014-07-08 09:30,sent_weekly_digest,2
12408,2014-07-08 09:30,email_open,2
12408,2014-07-08 09:31,email_clickthrough,2
12408,2014-07-15 09:30,sent_weekly_digest,2
12408,2014-07-22 09:30,sent_weekly_digest,2
12408,2014-07-29 09:30,sent_weekly_digest,2
12408,2014-08-05 09:30,sent_weekly_digest,2
12408,2014-08-12 09:30,sent_weekly_digest,2
12408,2014-08-12 09:30,email_open,2
12408,2014-08-12 09:31,email_clickthrough,2
12408,2014-08-19 09:30,sent_weekly_digest,2
12408,2014-08-26 09:30,sent_weekly_digest,2
12436,2014-05-21 09:30,sent_weekly_digest,2
12436,2014-05-21 09:30,email_open,2
12436,2014-05-21 09:31,email_clickthrough,2
12436,2014-05-28 09:30,sent_weekly_digest,2
12436,2014-05-28 09:30,email_open,2
12436,2014-06-04 09:30,sent_weekly_digest,2
12436,2014-06-11 09:30,sent_weekly_digest,2
12436,2014-06-18 09:30,sent_weekly_digest,2
12436,2014-06-25 09:30,sent_weekly_digest,2
12436,2014-07-02 09:30,sent_weekly_digest,2
12436,2014-07-09 09:30,sent_weekly_digest,2
12436,2014-07-16 09:30,sent_weekly_digest,2
12436,2014-07-23 09:30,sent_weekly_digest,2
12436,2014-07-30 09:30,sent_weekly_digest,2
12436,2014-07-30 09:30,email_open,2
12436,2014-07-30 09:31,email_clickthrough,2
12436,2014-08-06 09:30,sent_weekly_digest,2
12436,2014-08-06 09:30,email_open,2
12436,2014-08-13 09:30,sent_weekly_digest,2
12436,2014-08-20 09:30,sent_weekly_digest,2
12436,2014-08-20 09:30,email_open,2
12436,2014-08-27 09:30,sent_weekly_digest,2
12439,2014-05-14 09:30,sent_weekly_digest,2
12439,2014-05-21 09:30,sent_weekly_digest,2
12439,2014-05-28 09:30,sent_weekly_digest,2
12439,2014-05-28 09:30,email_open,2
12439,2014-06-04 09:30,sent_weekly_digest,2
12439,2014-06-04 09:30,email_open,2
12439,2014-06-11 09:30,sent_weekly_digest,2
12439,2014-06-11 09:30,email_open,2
12439,2014-06-11 09:30,email_clickthrough,2
12439,2014-06-18 09:30,sent_weekly_digest,2
12439,2014-06-25 09:30,sent_weekly_digest,2
12439,2014-07-02 09:30,sent_weekly_digest,2
12439,2014-07-02 09:30,email_open,2
12439,2014-07-09 09:30,sent_weekly_digest,2
12439,2014-07-16 09:30,sent_weekly_digest,2
12439,2014-07-23 09:30,sent_weekly_digest,2
12439,2014-07-30 09:30,sent_weekly_digest,2
12439,2014-08-06 09:30,sent_weekly_digest,2
12439,2014-08-06 09:30,email_open,2
12439,2014-08-06 09:31,email_clickthrough,2
12439,2014-08-13 09:30,sent_weekly_digest,2
12439,2014-08-20 09:30,sent_weekly_digest,2
12439,2014-08-27 09:30,sent_weekly_digest,2
12445,2014-05-21 09:30,sent_weekly_digest,1
12445,2014-05-28 09:30,sent_weekly_digest,1
12445,2014-06-04 09:30,sent_weekly_digest,1
12445,2014-06-11 09:30,sent_weekly_digest,1
12445,2014-06-18 09:30,sent_weekly_digest,1
12445,2014-06-25 09:30,sent_weekly_digest,1
12445,2014-06-25 09:30,email_open,1
12445,2014-07-02 09:30,sent_weekly_digest,1
12445,2014-07-09 09:30,sent_weekly_digest,1
12445,2014-07-16 09:30,sent_weekly_digest,1
12445,2014-07-23 09:30,sent_weekly_digest,1
12445,2014-07-30 09:30,sent_weekly_digest,1
12445,2014-08-06 09:30,sent_weekly_digest,1
12445,2014-08-13 09:30,sent_weekly_digest,1
12445,2014-08-20 09:30,sent_weekly_digest,1
12445,2014-08-27 09:30,sent_weekly_digest,1
12445,2014-08-27 09:30,email_open,1
12449,2014-05-21 09:30,sent_weekly_digest,2
12449,2014-05-28 09:30,sent_weekly_digest,2
12449,2014-06-04 09:30,sent_weekly_digest,2
12449,2014-06-11 09:30,sent_weekly_digest,2
12449,2014-06-11 09:30,email_open,2
12449,2014-06-18 09:30,sent_weekly_digest,2
12449,2014-06-25 09:30,sent_weekly_digest,2
12449,2014-07-02 09:30,sent_weekly_digest,2
12449,2014-07-09 09:30,sent_weekly_digest,2
12449,2014-07-09 09:30,email_open,2
12449,2014-07-16 09:30,sent_weekly_digest,2
12449,2014-07-16 09:30,email_open,2
12449,2014-07-16 09:30,email_clickthrough,2
12449,2014-07-23 09:30,sent_weekly_digest,2
12449,2014-07-23 09:30,email_open,2
12449,2014-07-23 09:30,email_clickthrough,2
12449,2014-07-30 09:30,sent_weekly_digest,2
12449,2014-08-06 09:30,sent_weekly_digest,2
12449,2014-08-06 09:30,email_open,2
12449,2014-08-06 09:31,email_clickthrough,2
12449,2014-08-13 09:30,sent_weekly_digest,2
12449,2014-08-20 09:30,sent_weekly_digest,2
12449,2014-08-27 09:30,sent_weekly_digest,2
12451,2014-05-21 09:30,sent_weekly_digest,3
12451,2014-05-28 09:30,sent_weekly_digest,3
12451,2014-06-04 09:30,sent_weekly_digest,3
12451,2014-06-11 09:30,sent_weekly_digest,3
12451,2014-06-18 09:30,sent_weekly_digest,3
12451,2014-06-25 09:30,sent_weekly_digest,3
12451,2014-07-02 09:30,sent_weekly_digest,3
12451,2014-07-09 09:30,sent_weekly_digest,3
12451,2014-07-09 09:30,email_open,3
12451,2014-07-16 09:30,sent_weekly_digest,3
12451,2014-07-16 09:30,email_open,3
12451,2014-07-23 09:30,sent_weekly_digest,3
12451,2014-07-30 09:30,sent_weekly_digest,3
12451,2014-08-06 09:30,sent_weekly_digest,3
12451,2014-08-13 09:30,sent_weekly_digest,3
12451,2014-08-20 09:30,sent_weekly_digest,3
12451,2014-08-20 09:30,email_open,3
12451,2014-08-27 09:30,sent_weekly_digest,3
12451,2014-08-27 09:30,email_open,3
12451,2014-08-27 09:31,email_clickthrough,3
12454,2014-05-21 09:30,sent_weekly_digest,3
12454,2014-05-21 09:30,email_open,3
12454,2014-05-21 09:30,email_clickthrough,3
12454,2014-05-28 09:30,sent_weekly_digest,3
12454,2014-05-28 09:30,email_open,3
12454,2014-06-04 09:30,sent_weekly_digest,3
12454,2014-06-11 09:30,sent_weekly_digest,3
12454,2014-06-18 09:30,sent_weekly_digest,3
12454,2014-06-18 09:30,email_open,3
12454,2014-06-25 09:30,sent_weekly_digest,3
12454,2014-07-02 09:30,sent_weekly_digest,3
12454,2014-07-09 09:30,sent_weekly_digest,3
12454,2014-07-16 09:30,sent_weekly_digest,3
12454,2014-07-23 09:30,sent_weekly_digest,3
12454,2014-07-30 09:30,sent_weekly_digest,3
12454,2014-08-06 09:30,sent_weekly_digest,3
12454,2014-08-06 09:30,email_open,3
12454,2014-08-13 09:30,sent_weekly_digest,3
12454,2014-08-20 09:30,sent_weekly_digest,3
12454,2014-08-27 09:30,sent_weekly_digest,3
12464,2014-05-21 09:30,sent_weekly_digest,2
12464,2014-05-28 09:30,sent_weekly_digest,2
12464,2014-06-04 09:30,sent_weekly_digest,2
12464,2014-06-11 09:30,sent_weekly_digest,2
12464,2014-06-11 09:30,email_open,2
12464,2014-06-11 09:31,email_clickthrough,2
12464,2014-06-18 09:30,sent_weekly_digest,2
12464,2014-06-25 09:30,sent_weekly_digest,2
12464,2014-07-02 09:30,sent_weekly_digest,2
12464,2014-07-09 09:30,sent_weekly_digest,2
12464,2014-07-09 09:30,email_open,2
12464,2014-07-09 09:31,email_clickthrough,2
12464,2014-07-16 09:30,sent_weekly_digest,2
12464,2014-07-16 09:30,email_open,2
12464,2014-07-16 09:30,email_clickthrough,2
12464,2014-07-23 09:30,sent_weekly_digest,2
12464,2014-07-30 09:30,sent_weekly_digest,2
12464,2014-08-06 09:30,sent_weekly_digest,2
12464,2014-08-06 09:30,email_open,2
12464,2014-08-13 09:30,sent_weekly_digest,2
12464,2014-08-20 09:30,sent_weekly_digest,2
12464,2014-08-27 09:30,sent_weekly_digest,2
12464,2014-08-27 09:30,email_open,2
12468,2014-05-14 09:30,sent_weekly_digest,3
12468,2014-05-21 09:30,sent_weekly_digest,3
12468,2014-05-28 09:30,sent_weekly_digest,3
12468,2014-06-04 09:30,sent_weekly_digest,3
12468,2014-06-11 09:30,sent_weekly_digest,3
12468,2014-06-18 09:30,sent_weekly_digest,3
12468,2014-06-25 09:30,sent_weekly_digest,3
12468,2014-07-02 09:30,sent_weekly_digest,3
12468,2014-07-02 09:30,email_open,3
12468,2014-07-09 09:30,sent_weekly_digest,3
12468,2014-07-16 09:30,sent_weekly_digest,3
12468,2014-07-23 09:30,sent_weekly_digest,3
12468,2014-07-30 09:30,sent_weekly_digest,3
12468,2014-07-30 09:30,email_open,3
12468,2014-08-06 09:30,sent_weekly_digest,3
12468,2014-08-13 09:30,sent_weekly_digest,3
12468,2014-08-13 09:30,email_open,3
12468,2014-08-20 09:30,sent_weekly_digest,3
12468,2014-08-27 09:30,sent_weekly_digest,3
12468,2014-08-27 09:30,email_open,3
12468,2014-08-27 09:30,email_clickthrough,3
12470,2014-05-21 09:30,sent_weekly_digest,2
12470,2014-05-28 09:30,sent_weekly_digest,2
12470,2014-06-04 09:30,sent_weekly_digest,2
12470,2014-06-11 09:30,sent_weekly_digest,2
12470,2014-06-18 09:30,sent_weekly_digest,2
12470,2014-06-25 09:30,sent_weekly_digest,2
12470,2014-07-02 09:30,sent_weekly_digest,2
12470,2014-07-09 09:30,sent_weekly_digest,2
12470,2014-07-09 09:30,email_open,2
12470,2014-07-16 09:30,sent_weekly_digest,2
12470,2014-07-16 09:30,email_open,2
12470,2014-07-16 09:30,email_clickthrough,2
12470,2014-07-23 09:30,sent_weekly_digest,2
12470,2014-07-30 09:30,sent_weekly_digest,2
12470,2014-07-30 09:30,email_open,2
12470,2014-07-30 09:30,email_clickthrough,2
12470,2014-08-06 09:30,sent_weekly_digest,2
12470,2014-08-06 09:30,email_open,2
12470,2014-08-06 09:30,email_clickthrough,2
12470,2014-08-13 09:30,sent_weekly_digest,2
12470,2014-08-13 09:30,email_open,2
12470,2014-08-20 09:30,sent_weekly_digest,2
12470,2014-08-27 09:30,sent_weekly_digest,2
12470,2014-08-27 09:30,email_open,2
12470,2014-08-27 09:31,email_clickthrough,2
12473,2014-05-21 09:30,sent_weekly_digest,2
12473,2014-05-21 09:30,email_open,2
12473,2014-05-28 09:30,sent_weekly_digest,2
12473,2014-05-28 09:30,email_open,2
12473,2014-06-04 09:30,sent_weekly_digest,2
12473,2014-06-11 09:30,sent_weekly_digest,2
12473,2014-06-18 09:30,sent_weekly_digest,2
12473,2014-06-25 09:30,sent_weekly_digest,2
12473,2014-07-02 09:30,sent_weekly_digest,2
12473,2014-07-02 09:30,email_open,2
12473,2014-07-09 09:30,sent_weekly_digest,2
12473,2014-07-16 09:30,sent_weekly_digest,2
12473,2014-07-23 09:30,sent_weekly_digest,2
12473,2014-07-30 09:30,sent_weekly_digest,2
12473,2014-08-06 09:30,sent_weekly_digest,2
12473,2014-08-13 09:30,sent_weekly_digest,2
12473,2014-08-20 09:30,sent_weekly_digest,2
12473,2014-08-27 09:30,sent_weekly_digest,2
12473,2014-08-27 09:30,email_open,2
12477,2014-05-21 09:30,sent_weekly_digest,3
12477,2014-05-21 09:30,email_open,3
12477,2014-05-21 09:30,email_clickthrough,3
12477,2014-05-28 09:30,sent_weekly_digest,3
12477,2014-05-28 09:30,email_open,3
12477,2014-05-28 09:30,email_clickthrough,3
12477,2014-06-04 09:30,sent_weekly_digest,3
12477,2014-06-11 09:30,sent_weekly_digest,3
12477,2014-06-11 09:30,email_open,3
12477,2014-06-11 09:31,email_clickthrough,3
12477,2014-06-18 09:30,sent_weekly_digest,3
12477,2014-06-18 09:30,email_open,3
12477,2014-06-25 09:30,sent_weekly_digest,3
12477,2014-07-02 09:30,sent_weekly_digest,3
12477,2014-07-02 09:30,email_open,3
12477,2014-07-09 09:30,sent_weekly_digest,3
12477,2014-07-16 09:30,sent_weekly_digest,3
12477,2014-07-23 09:30,sent_weekly_digest,3
12477,2014-07-30 09:30,sent_weekly_digest,3
12477,2014-08-06 09:30,sent_weekly_digest,3
12477,2014-08-13 09:30,sent_weekly_digest,3
12477,2014-08-13 09:30,email_open,3
12477,2014-08-20 09:30,sent_weekly_digest,3
12477,2014-08-27 09:30,sent_weekly_digest,3
12480,2014-05-21 09:30,sent_weekly_digest,3
12480,2014-05-28 09:30,sent_weekly_digest,3
12480,2014-06-04 09:30,sent_weekly_digest,3
12480,2014-06-11 09:30,sent_weekly_digest,3
12480,2014-06-18 09:30,sent_weekly_digest,3
12480,2014-06-25 09:30,sent_weekly_digest,3
12480,2014-06-25 09:30,email_open,3
12480,2014-06-25 09:30,email_clickthrough,3
12480,2014-07-02 09:30,sent_weekly_digest,3
12480,2014-07-09 09:30,sent_weekly_digest,3
12480,2014-07-16 09:30,sent_weekly_digest,3
12480,2014-07-23 09:30,sent_weekly_digest,3
12480,2014-07-30 09:30,sent_weekly_digest,3
12480,2014-08-06 09:30,sent_weekly_digest,3
12480,2014-08-06 09:30,email_open,3
12480,2014-08-13 09:30,sent_weekly_digest,3
12480,2014-08-13 09:30,email_open,3
12480,2014-08-13 09:31,email_clickthrough,3
12480,2014-08-20 09:30,sent_weekly_digest,3
12480,2014-08-27 09:30,sent_weekly_digest,3
12480,2014-08-27 09:30,email_open,3
12481,2014-05-21 09:30,sent_weekly_digest,3
12481,2014-05-28 09:30,sent_weekly_digest,3
12481,2014-05-28 09:30,email_open,3
12481,2014-06-04 09:30,sent_weekly_digest,3
12481,2014-06-04 09:30,email_open,3
12481,2014-06-04 09:31,email_clickthrough,3
12481,2014-06-11 09:30,sent_weekly_digest,3
12481,2014-06-11 09:30,email_open,3
12481,2014-06-18 09:30,sent_weekly_digest,3
12481,2014-06-18 09:30,email_open,3
12481,2014-06-25 09:30,sent_weekly_digest,3
12481,2014-07-02 09:30,sent_weekly_digest,3
12481,2014-07-02 09:30,email_open,3
12481,2014-07-02 09:31,email_clickthrough,3
12481,2014-07-09 09:30,sent_weekly_digest,3
12481,2014-07-09 09:30,email_open,3
12481,2014-07-16 09:30,sent_weekly_digest,3
12481,2014-07-23 09:30,sent_weekly_digest,3
12481,2014-07-23 09:30,email_open,3
12481,2014-07-23 09:31,email_clickthrough,3
12481,2014-07-30 09:30,sent_weekly_digest,3
12481,2014-08-06 09:30,sent_weekly_digest,3
12481,2014-08-13 09:30,sent_weekly_digest,3
12481,2014-08-13 09:30,email_open,3
12481,2014-08-20 09:30,sent_weekly_digest,3
12481,2014-08-27 09:30,sent_weekly_digest,3
12483,2014-05-21 09:30,sent_weekly_digest,3
12483,2014-05-28 09:30,sent_weekly_digest,3
12483,2014-05-28 09:30,email_open,3
12483,2014-05-28 09:31,email_clickthrough,3
12483,2014-06-04 09:30,sent_weekly_digest,3
12483,2014-06-11 09:30,sent_weekly_digest,3
12483,2014-06-18 09:30,sent_weekly_digest,3
12483,2014-06-18 09:30,email_open,3
12483,2014-06-25 09:30,sent_weekly_digest,3
12483,2014-07-02 09:30,sent_weekly_digest,3
12483,2014-07-09 09:30,sent_weekly_digest,3
12483,2014-07-16 09:30,sent_weekly_digest,3
12483,2014-07-16 09:30,email_open,3
12483,2014-07-16 09:30,email_clickthrough,3
12483,2014-07-23 09:30,sent_weekly_digest,3
12483,2014-07-30 09:30,sent_weekly_digest,3
12483,2014-07-30 09:30,email_open,3
12483,2014-07-30 09:31,email_clickthrough,3
12483,2014-08-06 09:30,sent_weekly_digest,3
12483,2014-08-13 09:30,sent_weekly_digest,3
12483,2014-08-20 09:30,sent_weekly_digest,3
12483,2014-08-20 09:30,email_open,3
12483,2014-08-27 09:30,sent_weekly_digest,3
12483,2014-08-27 09:30,email_open,3
12490,2014-05-22 09:30,sent_weekly_digest,3
12490,2014-05-29 09:30,sent_weekly_digest,3
12490,2014-06-05 09:30,sent_weekly_digest,3
12490,2014-06-12 09:30,sent_weekly_digest,3
12490,2014-06-19 09:30,sent_weekly_digest,3
12490,2014-06-26 09:30,sent_weekly_digest,3
12490,2014-07-03 09:30,sent_weekly_digest,3
12490,2014-07-03 09:30,email_open,3
12490,2014-07-10 09:30,sent_weekly_digest,3
12490,2014-07-10 09:30,email_open,3
12490,2014-07-10 09:30,email_clickthrough,3
12490,2014-07-17 09:30,sent_weekly_digest,3
12490,2014-07-24 09:30,sent_weekly_digest,3
12490,2014-07-31 09:30,sent_weekly_digest,3
12490,2014-07-31 09:30,email_open,3
12490,2014-07-31 09:31,email_clickthrough,3
12490,2014-08-07 09:30,sent_weekly_digest,3
12490,2014-08-07 09:30,email_open,3
12490,2014-08-14 09:30,sent_weekly_digest,3
12490,2014-08-21 09:30,sent_weekly_digest,3
12490,2014-08-28 09:30,sent_weekly_digest,3
12493,2014-05-22 09:30,sent_weekly_digest,1
12493,2014-05-29 09:30,sent_weekly_digest,1
12493,2014-05-29 09:30,email_open,1
12493,2014-06-05 09:30,sent_weekly_digest,1
12493,2014-06-12 09:30,sent_weekly_digest,1
12493,2014-06-12 09:30,email_open,1
12493,2014-06-19 09:30,sent_weekly_digest,1
12493,2014-06-26 09:30,sent_weekly_digest,1
12493,2014-07-03 09:30,sent_weekly_digest,1
12493,2014-07-03 09:30,email_open,1
12493,2014-07-03 09:30,email_clickthrough,1
12493,2014-07-10 09:30,sent_weekly_digest,1
12493,2014-07-17 09:30,sent_weekly_digest,1
12493,2014-07-24 09:30,sent_weekly_digest,1
12493,2014-07-24 09:30,email_open,1
12493,2014-07-31 09:30,sent_weekly_digest,1
12493,2014-08-07 09:30,sent_weekly_digest,1
12493,2014-08-14 09:30,sent_weekly_digest,1
12493,2014-08-14 09:30,email_open,1
12493,2014-08-21 09:30,sent_weekly_digest,1
12493,2014-08-28 09:30,sent_weekly_digest,1
12493,2014-08-28 09:30,email_open,1
12496,2014-05-22 09:30,sent_weekly_digest,3
12496,2014-05-22 09:30,email_open,3
12496,2014-05-22 09:30,email_clickthrough,3
12496,2014-05-29 09:30,sent_weekly_digest,3
12496,2014-06-05 09:30,sent_weekly_digest,3
12496,2014-06-05 09:30,email_open,3
12496,2014-06-05 09:30,email_clickthrough,3
12496,2014-06-12 09:30,sent_weekly_digest,3
12496,2014-06-19 09:30,sent_weekly_digest,3
12496,2014-06-26 09:30,sent_weekly_digest,3
12496,2014-07-03 09:30,sent_weekly_digest,3
12496,2014-07-10 09:30,sent_weekly_digest,3
12496,2014-07-10 09:30,email_open,3
12496,2014-07-17 09:30,sent_weekly_digest,3
12496,2014-07-24 09:30,sent_weekly_digest,3
12496,2014-07-31 09:30,sent_weekly_digest,3
12496,2014-08-07 09:30,sent_weekly_digest,3
12496,2014-08-07 09:30,email_open,3
12496,2014-08-14 09:30,sent_weekly_digest,3
12496,2014-08-21 09:30,sent_weekly_digest,3
12496,2014-08-28 09:30,sent_weekly_digest,3
12499,2014-05-22 09:30,sent_weekly_digest,2
12499,2014-05-29 09:30,sent_weekly_digest,2
12499,2014-06-05 09:30,sent_weekly_digest,2
12499,2014-06-12 09:30,sent_weekly_digest,2
12499,2014-06-19 09:30,sent_weekly_digest,2
12499,2014-06-19 09:30,email_open,2
12499,2014-06-26 09:30,sent_weekly_digest,2
12499,2014-06-26 09:30,email_open,2
12499,2014-07-03 09:30,sent_weekly_digest,2
12499,2014-07-03 09:30,email_open,2
12499,2014-07-10 09:30,sent_weekly_digest,2
12499,2014-07-10 09:30,email_open,2
12499,2014-07-10 09:30,email_clickthrough,2
12499,2014-07-17 09:30,sent_weekly_digest,2
12499,2014-07-24 09:30,sent_weekly_digest,2
12499,2014-07-31 09:30,sent_weekly_digest,2
12499,2014-08-07 09:30,sent_weekly_digest,2
12499,2014-08-14 09:30,sent_weekly_digest,2
12499,2014-08-21 09:30,sent_weekly_digest,2
12499,2014-08-21 09:30,email_open,2
12499,2014-08-21 09:30,email_clickthrough,2
12499,2014-08-28 09:30,sent_weekly_digest,2
12499,2014-08-28 09:30,email_open,2
12517,2014-05-22 09:30,sent_weekly_digest,3
12517,2014-05-29 09:30,sent_weekly_digest,3
12517,2014-06-05 09:30,sent_weekly_digest,3
12517,2014-06-05 09:30,email_open,3
12517,2014-06-12 09:30,sent_weekly_digest,3
12517,2014-06-19 09:30,sent_weekly_digest,3
12517,2014-06-19 09:30,email_open,3
12517,2014-06-26 09:30,sent_weekly_digest,3
12517,2014-07-03 09:30,sent_weekly_digest,3
12517,2014-07-10 09:30,sent_weekly_digest,3
12517,2014-07-17 09:30,sent_weekly_digest,3
12517,2014-07-24 09:30,sent_weekly_digest,3
12517,2014-07-31 09:30,sent_weekly_digest,3
12517,2014-07-31 09:30,email_open,3
12517,2014-07-31 09:30,email_clickthrough,3
12517,2014-08-07 09:30,sent_weekly_digest,3
12517,2014-08-14 09:30,sent_weekly_digest,3
12517,2014-08-14 09:30,email_open,3
12517,2014-08-21 09:30,sent_weekly_digest,3
12517,2014-08-28 09:30,sent_weekly_digest,3
12519,2014-05-15 09:30,sent_weekly_digest,3
12519,2014-05-15 09:30,email_open,3
12519,2014-05-15 09:31,email_clickthrough,3
12519,2014-05-22 09:30,sent_weekly_digest,3
12519,2014-05-29 09:30,sent_weekly_digest,3
12519,2014-05-29 09:30,email_open,3
12519,2014-06-05 09:30,sent_weekly_digest,3
12519,2014-06-12 09:30,sent_weekly_digest,3
12519,2014-06-19 09:30,sent_weekly_digest,3
12519,2014-06-26 09:30,sent_weekly_digest,3
12519,2014-07-03 09:30,sent_weekly_digest,3
12519,2014-07-10 09:30,sent_weekly_digest,3
12519,2014-07-17 09:30,sent_weekly_digest,3
12519,2014-07-24 09:30,sent_weekly_digest,3
12519,2014-07-31 09:30,sent_weekly_digest,3
12519,2014-07-31 09:30,email_open,3
12519,2014-08-07 09:30,sent_weekly_digest,3
12519,2014-08-14 09:30,sent_weekly_digest,3
12519,2014-08-14 09:30,email_open,3
12519,2014-08-21 09:30,sent_weekly_digest,3
12519,2014-08-28 09:30,sent_weekly_digest,3
12519,2014-08-28 09:30,email_open,3
12524,2014-05-22 09:30,sent_weekly_digest,3
12524,2014-05-29 09:30,sent_weekly_digest,3
12524,2014-06-05 09:30,sent_weekly_digest,3
12524,2014-06-05 09:30,email_open,3
12524,2014-06-12 09:30,sent_weekly_digest,3
12524,2014-06-19 09:30,sent_weekly_digest,3
12524,2014-06-19 09:30,email_open,3
12524,2014-06-19 09:30,email_clickthrough,3
12524,2014-06-26 09:30,sent_weekly_digest,3
12524,2014-07-03 09:30,sent_weekly_digest,3
12524,2014-07-10 09:30,sent_weekly_digest,3
12524,2014-07-10 09:30,email_open,3
12524,2014-07-17 09:30,sent_weekly_digest,3
12524,2014-07-24 09:30,sent_weekly_digest,3
12524,2014-07-24 09:30,email_open,3
12524,2014-07-24 09:30,email_clickthrough,3
12524,2014-07-31 09:30,sent_weekly_digest,3
12524,2014-07-31 09:30,email_open,3
12524,2014-08-07 09:30,sent_weekly_digest,3
12524,2014-08-07 09:30,email_open,3
12524,2014-08-14 09:30,sent_weekly_digest,3
12524,2014-08-21 09:30,sent_weekly_digest,3
12524,2014-08-28 09:30,sent_weekly_digest,3
12524,2014-08-28 09:30,email_open,3
12529,2014-05-22 09:30,sent_weekly_digest,2
12529,2014-05-29 09:30,sent_weekly_digest,2
12529,2014-06-05 09:30,sent_weekly_digest,2
12529,2014-06-05 09:30,email_open,2
12529,2014-06-12 09:30,sent_weekly_digest,2
12529,2014-06-19 09:30,sent_weekly_digest,2
12529,2014-06-26 09:30,sent_weekly_digest,2
12529,2014-07-03 09:30,sent_weekly_digest,2
12529,2014-07-03 09:30,email_open,2
12529,2014-07-10 09:30,sent_weekly_digest,2
12529,2014-07-10 09:30,email_open,2
12529,2014-07-10 09:31,email_clickthrough,2
12529,2014-07-17 09:30,sent_weekly_digest,2
12529,2014-07-24 09:30,sent_weekly_digest,2
12529,2014-07-31 09:30,sent_weekly_digest,2
12529,2014-07-31 09:30,email_open,2
12529,2014-08-07 09:30,sent_weekly_digest,2
12529,2014-08-14 09:30,sent_weekly_digest,2
12529,2014-08-21 09:30,sent_weekly_digest,2
12529,2014-08-28 09:30,sent_weekly_digest,2
12539,2014-05-15 09:30,sent_weekly_digest,2
12539,2014-05-15 09:30,email_open,2
12539,2014-05-15 09:30,email_clickthrough,2
12539,2014-05-22 09:30,sent_weekly_digest,2
12539,2014-05-29 09:30,sent_weekly_digest,2
12539,2014-06-05 09:30,sent_weekly_digest,2
12539,2014-06-12 09:30,sent_weekly_digest,2
12539,2014-06-19 09:30,sent_weekly_digest,2
12539,2014-06-19 09:30,email_open,2
12539,2014-06-26 09:30,sent_weekly_digest,2
12539,2014-07-03 09:30,sent_weekly_digest,2
12539,2014-07-10 09:30,sent_weekly_digest,2
12539,2014-07-17 09:30,sent_weekly_digest,2
12539,2014-07-17 09:30,email_open,2
12539,2014-07-24 09:30,sent_weekly_digest,2
12539,2014-07-31 09:30,sent_weekly_digest,2
12539,2014-07-31 09:30,email_open,2
12539,2014-08-07 09:30,sent_weekly_digest,2
12539,2014-08-14 09:30,sent_weekly_digest,2
12539,2014-08-14 09:30,email_open,2
12539,2014-08-21 09:30,sent_weekly_digest,2
12539,2014-08-21 09:30,email_open,2
12539,2014-08-28 09:30,sent_weekly_digest,2
12544,2014-05-22 09:30,sent_weekly_digest,3
12544,2014-05-22 09:30,email_open,3
12544,2014-05-29 09:30,sent_weekly_digest,3
12544,2014-06-05 09:30,sent_weekly_digest,3
12544,2014-06-12 09:30,sent_weekly_digest,3
12544,2014-06-19 09:30,sent_weekly_digest,3
12544,2014-06-26 09:30,sent_weekly_digest,3
12544,2014-07-03 09:30,sent_weekly_digest,3
12544,2014-07-03 09:30,email_open,3
12544,2014-07-10 09:30,sent_weekly_digest,3
12544,2014-07-17 09:30,sent_weekly_digest,3
12544,2014-07-24 09:30,sent_weekly_digest,3
12544,2014-07-31 09:30,sent_weekly_digest,3
12544,2014-08-07 09:30,sent_weekly_digest,3
12544,2014-08-14 09:30,sent_weekly_digest,3
12544,2014-08-21 09:30,sent_weekly_digest,3
12544,2014-08-28 09:30,sent_weekly_digest,3
